id,test_code,subject,content_domain,difficulty,question_type,review_status,reviewer,source_basis,duplicate_hash,stem_preview
5005-199,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,78cdf98aaef6e6ece572bc47d7d39b87d681a39b255aedc02376e38214f8776c,What is the significance of the phospholipid bilayer's amphipathic nature?
5005-200,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,ee778f148c95fbdd1e857c9741700dc4ccb8a865123b7882b48de50f3690a973,What is the unit of force?
5005-201,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,8c4f208ca1a1211c2ca3d8e06011247e00b29ac6a2b48ea4ff6819dd3a732a27,Why does friction oppose motion?
5005-202,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,7d19bd4871af6c1aa2b7871f20e4cf7a7a2997e606f692eec73ace403226d59a,Students think that motion requires constant force. What Newton's law corrects this?
5005-203,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,6ee68d4e127c33a8244fe6ad7df58230af63b4e612544f3ac2ac7a6cf5374f10,What is the formula for kinetic energy?
5005-204,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,bd1e4592d2bc1d6becfb094d73411d4ecf222b9a0fbb0a16e83d24ca39b1b5d3,What is Newton's third law?
5005-205,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,a3c81ba3c702e83cb57dab60511b07a42e47dccc6958765cadb984f7e83690e2,What is the relationship between mass and weight?
5005-206,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,af8023ad39742cea607a7b285a2000aae0ead7456ff79f9608f571fc143a2604,Which demonstration best shows conservation of momentum?
5005-207,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,07bf83208a8daba0f5c4113742b18f0aeeb68ae961994e7fbebe4cf1c14f7e5b,What is a wave's wavelength?
5005-208,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,d5823fe07cb65f41d3b902ad9acfcd410fcd09fa984fb09b02c450eccd4da5d7,Which sequence orders electromagnetic waves from lowest to highest energy?
5005-209,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,94eadbc4aa6b388be4e76ce13135c9866e4dc62397ee0e12805cec8e25c0af58,Why does light bend when entering water?
5005-210,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,7b02d696fc1e16dbbf4ca826f2ed1b224f38925bd8f6af5bd4f44facda3b06b9,What is the greenhouse effect?
5005-211,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,3caf0e9de89c108c8b514c580a04e9135606b90735a8be9efe68e5ddcfd8c350,How do scientists know about Earth's interior?
5005-212,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,3a5d62e2d9d611cb506565c82639ed68986c1027374078e6b2427a59b8bef197,Students think that climate change is natural and not human-caused. How to address?
5005-213,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,b7e04e406f8efcbcc104599f88226ddeffbb9333843b2eccfce26bd0738c1ade,What causes day and night?
5005-214,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,ee4e14d789552714212a5ff97a33a2251e7951628140a11a3af394db58a1eb61,What is the water cycle's main energy source?
5005-215,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,67eb68497fcedf93fe53cd7dab9fb18f859365241e82ce3b87555f0d2c80c928,Which hands-on activity best demonstrates erosion?
5005-216,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,aff43758ba0297a91d7ce90858cff316265ca648f2a0198bec62ff0e29d54784,What is a storm?
5002-151,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,562a77b2a4aa364475a87a973369f699686bea4f1e6db2447703d184925a7485,What is a primary source?
5002-152,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,2a00983ebe27e84db07fed6f524ecb2381240797257d0695bc1394fc1a95c2cf,Why is context crucial for literary analysis?
5002-153,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,70ba6821da63f8847aaae8c8baa5415d392b2c1a9db8b7421a02fd1c2793d491,Students can decode words but lack comprehension. Which strategy helps?
5002-154,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,19b2cf5c970147819579eb1ffed44b81289b594ae05a30554ac8969a711e1d07,What is foreshadowing?
5002-155,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,dfff42c3fa3c3d6cd679d2b2083195a88f340118e9c45ea00ffb3aa92cd58639,What is an antagonist?
5002-156,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,ff1515a8b463f2555b9895d40d363a3c126f7123e6b68b3b6646f96208f7eb74,Why do authors use imagery?
5002-157,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,aea1988b9647b69bebd6e25e0d9fb7558f73e3c9e95baa88633b4951075afdd7,Which approach best teaches students to analyze arguments?
5002-158,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,c31f3e68458a9769716414c5b96e5135a5c459c98ecb33f6cc7927ca5e29f3f2,What is narrative structure?
5002-159,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,cac05d6a0753f2c771c67d4fce7dc5f8f36b7a51e11c86c5a01a85f76040a6c7,What is a simile?
5002-160,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,688d1501019c6270c5ead856594cd5985936bbea19fbea7ab6986de3d5113a6d,Why do interpretations of texts vary across cultures?
5005-217,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,b96f654bb8717865e5cef19a4c92b14fff2a500ad269b37f19c7f86ff39c4cac,What is mitosis?
5005-218,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,247d537166e2a5083d065f543787d0c57abb809e7ddf66b8b7332647f45c1382,What is the difference between genotype and phenotype?
5005-219,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,95e3bc362bad67a7aa0107c7619b68001bb296de78fcb9d4a055ab9046572d5b,Students think that dominant traits are more common. How to correct?
5005-220,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,997d9501eef8e03867bbba3f57cf6c97f110a899fcd0cdd54718b909cb2f4bfa,What is DNA's role?
5005-221,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,7a609b09c74befe2566840a0ee05dc0b13160a80247f6baee61fcd15e997f26c,What is a gene?
5005-222,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,41446f9e6406b627412e19d7904b0c3fe2a0feae5905ed47a16e2db288c7dece,What is genetic drift?
5005-223,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,c1910611f3adf7a9ceffbd10ee2c2706982793058321b3953942b4e924adbb1d,Which model best represents DNA structure?
5005-224,5005,Science,Life Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,1016355d72d7005fb9c5c7fc1a655e5d74d8d09af5c65fe6aee34da9ad57bd3f,What are the four bases of DNA?
5005-225,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,0892b1064d6353edf220bc9bf9e8c864e216b9020ce6593afdf68d5996598bc8,What is the purpose of meiosis?
5005-226,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,acf56b86417c1d89fc030d194180a6a3dddcfebe9ec5c9cfbd8a3730b18fd9b1,Students think that mutations are always harmful. How to correct?
5004-162,5004,Social Studies,"Geography, Anthropology, and Sociology",easy,single-select,human-reviewed,legacy-import,legacy-unknown,7883867994423d182dd5bd73120aae322997f43db97d529a2fdfd53ca9a1347a,What is a culture?
5004-163,5004,Social Studies,"Geography, Anthropology, and Sociology",medium,single-select,human-reviewed,legacy-import,legacy-unknown,dde99a6132836c5f08d0c6ca8692109887c5764eb688ce6bb959d1d122420541,What is social stratification?
5004-164,5004,Social Studies,"Geography, Anthropology, and Sociology",hard,single-select,human-reviewed,legacy-import,legacy-unknown,c896a6feb2aeaeb4504a034c4e0ec0706d1c1e96de4aead26ec1b70d69fd7182,Students think that migration is always voluntary. How to address?
5004-165,5004,Social Studies,"Geography, Anthropology, and Sociology",easy,single-select,human-reviewed,legacy-import,legacy-unknown,0f4229da2bb02a73196297334e2d54898b9df49c78f2509aeac21baeb3c79b49,What is globalization's main feature?
5004-166,5004,Social Studies,"Geography, Anthropology, and Sociology",medium,single-select,human-reviewed,legacy-import,legacy-unknown,757b2a80f2813b0dbd5a9b8f65c940ec967762620875ea26cf8ff6fa16849343,What is acculturation?
5004-167,5004,Social Studies,"Geography, Anthropology, and Sociology",hard,single-select,human-reviewed,legacy-import,legacy-unknown,fa77051d757ce876e68ee66ff6d4cf31fdaa41a1b7ebd936d109e5fbb2446ccf,Which activity best teaches cultural geography?
5004-168,5004,Social Studies,"Geography, Anthropology, and Sociology",medium,single-select,human-reviewed,legacy-import,legacy-unknown,f28faa3ac5d5b4e30f12fab5fa425c362941415b2d915724f828d4b7436b4d4d,What is a language family?
5004-169,5004,Social Studies,"Geography, Anthropology, and Sociology",easy,single-select,human-reviewed,legacy-import,legacy-unknown,c0dec20be914e83ff1e4120e593b1601210a812837969cb9ed9cebc06fc6f983,What is a demographic transition?
5004-170,5004,Social Studies,"Geography, Anthropology, and Sociology",hard,single-select,human-reviewed,legacy-import,legacy-unknown,659d9d0b673d67743a4f49900e22e041a6886b810c203f92f5b4095aa5a47ab6,What is the 'resource curse'?
5005-227,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,2b88cc0f8b32de6c6b21e1130f8481eb37f0a4e0fa092f70da23e379a4d6f140,What is electricity?
5005-228,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,537390045a22938af72d09059952256650fb47a02ffdb3c1881784dc62323691,Why do transformers change voltage?
5005-229,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,3d5cfcbc911e874a699c51be8c2e1b44dae8b307fde6e68c2de3e99adde1b91e,Students think that circuits need a battery to work. How to expand understanding?
5005-230,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,74bd7242df97d9b5838c599579c547da55304a6ec127af17994c5521c4c89bfa,What is Ohm's law?
5005-231,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,2b966d8c051a324369e92ae7b6f21feabc83063f9758a86169cf99343870ffc3,What is an insulator?
5005-232,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,97d26de6e779f823ac0fded5eb9343d23bdbd54de58dcef3658b4942f3c2f8a2,What is the difference between series and parallel circuits?
5005-233,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,426b26640ea6c83733d0407cb1e42fded01d54144883ca095414d5167e99013d,Which demonstration best shows electromagnetic induction?
5005-234,5005,Science,Physical Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,db78da1f089d8c20dd9825231a93fcb3c26977d1e48ae33f8122bc59bf695b75,What is alternating current (AC)?
5005-235,5005,Science,Physical Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,a34698c4b0a39686db13d4e5b1f51a8f5c9538be88d891e62c0163ec8e447be7,What is the unit of resistance?
5005-236,5005,Science,Physical Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,dacd40f01f131a0750a83e95e7113a2c9e23ae054730e10663c2fd0e481a41ef,Why is power transmitted at high voltage?
5005-237,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,1fb529c7189f3c235a09b30e456ff93f907e3187f81df1796469e6732ad1b67b,What is the hydrosphere?
5005-238,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,e44c04bdb9946502634d3a0850bfd13c81984a51ef2b4835683b289d5db99f70,What causes tides?
5005-239,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,15f0066f740d30d3a0d9bf1d0845eb74f53854d6cda2410b1f2ecdf11c2e25ab,Students think that the moon causes tides because it is large. How to clarify?
5005-240,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,38e3bce6c0849c978b61f51eb8c4f7c2d8bc8b1a18c05c6dd6d0782d13ff144b,What is an aquifer?
5005-241,5005,Science,Earth Science,easy,single-select,human-reviewed,legacy-import,legacy-unknown,c1f40ef115af77cd94b2c9a6c422cece49ee06f254bc18bf4678992d5849ee2c,What is the atmosphere?
5005-242,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,7f1975daa79d9a112644d1ff17a1e07195ec234983b55855a9c99c4c36412487,What is the Coriolis effect's impact on weather patterns?
5005-243,5005,Science,Earth Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,b2fa2b3ef18c83414ae9965bd3bea416d3b812ff3b7f2484e6f68a3befaa9fc0,Which demonstration best shows plate tectonics?
5005-244,5005,Science,Earth Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,df4e2de636e6ca40766d3e76af3d1779af6440458df5be40f628f88ff71fb038,What is karst topography?
5002-161,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,1a825f277ec7e1ea855bc56fdf58c8eaa54810f25f4798eee45fa73035a9ed8c,What is a plot?
5002-162,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,bc1cc46796f45b9f0b3936153034649ddb5618507206a39a1f951b9473d41c42,Why does genre matter in reading comprehension?
5002-163,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,e77f05846b3ff86af7c91019660df2f6c43d0ddbc45011ee3be2709cb9b78576,Students read passively without engaging with text. Which strategy builds active reading?
5002-164,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,ebf2b03f62e924f1634d312e760279b0f15b9de0147a56a4a06413f78d37177b,What is conflict in literature?
5002-165,5002,Reading and Language Arts,Reading,easy,single-select,human-reviewed,legacy-import,legacy-unknown,4f4cb2c54cdd1b5fb9fbfb4beaa3ad3dfc4ae7acdf88a06d7b68c085bb1f31da,What is a protagonist?
5002-166,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,190730c5f1cdae34d09837f6fba8c51733c6b96a14969b2c2bd6960fb9be753e,Why is tone different from mood?
5002-167,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,d47240dbe19374951f0817cd1d81811ab530c952f801aaa9295dbef603ff43a6,Which approach best develops vocabulary from context?
5002-168,5002,Reading and Language Arts,Reading,medium,single-select,human-reviewed,legacy-import,legacy-unknown,381e24dc269c93786f4f81b1870d61d744dc22a28ace6a8e89e74e30b97fe35d,What is symbolism?
5002-169,5002,Reading and Language Arts,Reading,hard,single-select,human-reviewed,legacy-import,legacy-unknown,7e5b05e6bd8be1eceee431a901adcd414d52880ba7d3cb26a1a5e50d0ea8e936,Why do authors use unreliable narrators?
5005-245,5005,Science,Life Science,medium,single-select,human-reviewed,legacy-import,legacy-unknown,2d51ecb90c20d0f7ef2d18bf5dbd28f1d7b46a118dd7ee8f2628d1093b6734f9,What is the nitrogen cycle?
5005-246,5005,Science,Life Science,hard,single-select,human-reviewed,legacy-import,legacy-unknown,5430bebc23f44b309edecfaa9a444eb37a80ef6b44fe64280573a5f4cb1ab80c,Students think that predators control prey populations completely. What nuance should be added?
